feathers~feather|pantsuit
featherweight~bantamweight|flyweight
feathery~feathered|lacy
feature~software|characteristic|include|like
featured~pictured|displayed
featureless~treeless|hairless
feces~excrement|droppings
feddans~Rai|sq.km
federalism~secularism|self-determination
federally~inadequately|constitutionally
federation~Confederation|association
fedora~cowboy hat|straw hat
feds~BBOX|Federal Trade Commission
fee~tax|payment
feeble~weak|frail
feed~fodder|foodstuff|eat|care for
feedback~input|positive feedback
feeder~droppings|SDH
feeding~watering|immunization
feel~feeling|look|seem|think
feeler~distress signal|form letter
feeling~sense|emotion|learned|becoming
feelings~preconceived notion|regrets
feet~inch|Foot
feign~profess|pretend
feint~uppercut|Maruyama
feisty~strong-willed|scrappy
felicitation~congratulation|condolence
felicitous~propitious|fortuitous
feline~terrier|Lucinda Williams|unfailing|attenuated
fell~dropped|slumped|fall|tumble
fella~bloke|gal
felling~deforestation|harvesting
fellow~scholar|professor|former|young
fellowship~scholarship|professorship
felon~offender|criminal
felony~misdemeanor|manslaughter
female~male|woman|male|African-American
feminine~grotesque|proactive|masculine|sexy
femininity~masculinity|manhood
feminism~Christianity|Capitalism
feminist~liberal|environmentalist|literary|postmodern
femur~fibula|tibia
fence~wall|barricade|seal|bulldoze
fencer~weightlifter|rower
fencing~weightlifting|judo
fend~push back|downtime
fender~grille|fascia
fennel~celery|shallot
feral~cloned|animatronic
ferment~zeitgeist|cross-fertilization|taste good|fester
fermentation~scuba|distillation
fermented~spilled|carbonated
fern~Lichen|wildflower
ferocious~fierce|vicious
ferociously~fiercely|viciously
ferocity~intensity|vehemence
ferret~iguana|raccoon
ferry~boat|freighter|transport|airlift
ferryboat~passenger ship|merchant ship
fertile~arable|parched
fertility~fertility rate|birth rate
fertilization~implantation|artificial insemination
fertilize~inseminate|pollinate
fertilizer~cement|pesticide
fervent~ardent|staunch
fervently~ardently|staunchly
fervor~zeal|enthusiasm
fescue~croquet|Milkweed
fester~boil over|drag on
festering~long-simmering|escalating
festival~fair|Exhibition|Philharmonic|art-house
festive~celebratory|joyous
festivity~celebration|parade
festoon~decorate|adorn
fetal~embryonic|ovarian
fetch~sell for|cost
fetching~unflattering|princely
fetid~stinking|putrid
fetish~soulmate|inferiority complex
fetter~Radinsky|Rusch
fettuccine~linguine|tortellini
fetus~Embryo|infant
feud~rivalry|quarrel|squabble|quarrel
feudal~reactionary|Colonial
fever~diarrhea|nausea
fevered~frenzied|feverish
feverish~frenzied|fevered
feverishly~assiduously|furiously
fewer~more|other
fewest~second-most|third-highest|consecutive|game-tying
fiance~fiancee|boyfriend
fiancee~girlfriend|fiance
fiasco~debacle|scandal
fib~freak out|stammer
fiber~carbohydrate|protein
fiberglass~aluminum|stainless steel
fibre~fiber|optical fiber
fibrillation~arrhythmia|hypertension
fibroids~polyp|labor pool
fibrous~olfactory|viscous
fibula~femur|shoulder blade
fickle~unpredictable|capricious
fiction~nonfiction|novel
fictional~fictitious|fictionalized
fictionalize~romanticize|overdraw
fictionalized~autobiographical|coming-of-age
fictitious~fictional|phony
fiddle~mandolin|harmonica|tinker|fuss
fiddler~instrumentalist|drummer
fide~cruiserweight|junior lightweight
fidelity~Fidelity Investments|Schwab
fides~Ansa|JMCC
fidget~squirm|lean back
fidgety~scared|chubby
fief~fiefdoms|fiefdom
fiefdom~fief|mini
fiefdoms~fief|fiefdom
field~area|sector|single|bobble
fielder~right fielder|John Olerud
fielding~hitting|pitching
fieldwork~field work|fact-finding
fiend~maniac|aficionado
fiendish~diabolical|devious
fierce~ferocious|intense
fiercely~ferociously|staunchly
fierceness~brevity|eighth day
fiery~fierce|impassioned
fiesta~Oktoberfest|sugar bowl
fife~high-fives|bagpipe
fifth~sixth|seventh
fifths~one sixth|over one third
fig~pear|apricot
fight~battle|bout|combat|battle
fighter~guerrilla|rebel
fighting~clash|conflict|raging|rampant
figment~shallowness|denizen
figurative~metaphorical|expressionist
figuratively~metaphorically|symbolically
figure~estimate|statistic|figure out|want
figured~proved|cashed
figurehead~lame duck|fall guy
figurine~sculpture|Pottery
figuring~sorting|doing
filament~wisp|fiber
filch~cadge|purloin
file~document|data|sue|submit
filed~declassified|passed
filers~married couple|two-bedroom
filet~fillet|Loin
filibuster~veto|proxy fight
filigree~Minuet|chalice
filing~prospectus|affidavit
fill~filling|insulation|pack|fill up
filled~packed|covered
filler~sealer|preservative
fillet~chicken breast|filet|marinate|overcook
filling~mixture|sauce
fillip~impetus|oomph
filly~Silverbulletday|colt
film~movie|comedy|broadcast|air
filmed~staged|aired
filmgoers~moviegoer|theatergoer
filming~taping|rehearsal
filmmake~burgeon|fund-raise
filmmaker~filmmakers|novelist
fils~pfennig|kwanza
filter~sensor|catalytic converter|refract|seep
filtering~personalization|videophone
filth~hypodermic needle|soot
filthy~dirty|smelly
fin~siecle|fins
finagle~wheedle|wangle
final~semifinal|quarterfinal|opening|preliminary
finale~opener|playoff game
finalist~semifinalist|runner-up
finality~hopefulness|poignancy
finalization~renegotiation|scrapping
finalize~hammer out|approve
finally~eventually|never
finance~banking|agriculture|fund|subsidize
financed~government-funded|managed
finances~accounting system|exchequer
financial~banking|monetary system|economic|fiscal
financially~economically|politically
financier~banker|businessman
financing~funding|loan
find~finds|discovery|discover|get
finder~notepad|TRIER
finding~report|conclusion
finds~trove|excavation
fine~penalty|fee|finest|superb|suspend|sentence
finely~coarsely|exquisitely
fineness~Sensitive Index|FTSE @@@
finery~garb|regalia
finesse~agility|quickness
finest~busiest|richest|fine|Award-winning
finger~index finger|thumb|clutch|clasp
fingernail~toenail|nail
fingerprint~DNA|fingerprinting|cremate|interrogate
fingerprinting~decoding|safety lock
fingertip~forefinger|index finger
finicky~fussy|well-adjusted
finish~victory|win|win|close
finished~ranked|career-best
finisher~runner-up|runners-up
finishing~clocking|winning
finite~predetermined|inordinate
fins~snout|beak
fir~cypress|douglas fir
fire~blaze|wildfire|open fire|shoot
firearm~handgun|gun
fireball~ball of fire|flame
firebomb~gasoline bomb|Molotov cocktail|burglarize|ransack
firebrand~TV commentator|ideologue
firecracker~firework|firebomb
fired~dismissed|sacked
firefight~gunbattle|gunfight
firefighter~firefighters|policeman
firefighters~fire fighter|firemen
firefighting~fire-fighting|anti-narcotics
firehouse~fire station|townhouse
fireman~firefighter|traveling salesman
firemen~fire fighter|firefighters
fireplace~stove|kitchenette
firepower~air power|weaponry
fireproof~domed|corrugated
firestorm~furor|maelstrom
firewall~firewalls|fire wall
firework~firecracker|parade
firing~Dismissal|shelling
firm~company|enterprise|weak|soft|dip|ease
firmament~constellation|cross-pollination
firmly~solidly|resolutely
firmness~decisiveness|prudence
first~second|third|also|ever
firstborn~James Byrd|molar
firsthand~in-depth|anecdotal
firstly~experimentally|formally
firsts~near-misses|QBs
fiscal~budgetary|financial
fiscally~ecologically|environmentally
fish~shrimp|meat|swim|hunt
fishbowl~Stone Age|hole in the ground
fisher~Derek Fisher|Jones
fisherman~Fishermen|angler
fishery~forestry|animal husbandry
fishing~fishery|mining
fishnet~navy blue|Hanes
fishy~musty|nutty
fissure~schism|crevice
fist~finger|clenched fist
fistfight~scuffle|firefight
fistful~wad|armful
fisticuffs~firefights|fistfight
fit~sense|natural|healthy|unfit|equip|mesh
fitful~resumed|off-again
fitfully~haltingly|intermittently
fitness~health|conditioning
fitting~faucet|appliance|logical|apt
fivefold~fourfold|sixfold
fix~remedy|upgrade|repair|correct
fixate~infatuate|obsess
fixation~infatuation|obsession
fixed~predetermined|up-front
fixer~policymaker|copout
fixing~insider trading|price-fixing
fixture~furniture|chandelier
fizz~oomph|levity
fizzle~fizzle out|peter out
fjord~crag|crevasse
flabbergast~dumbfound|petrify
flabby~frail|tanned
flack~flak|bolero
flag~national flag|banner|penalize|whistle
flagging~sagging|Faltering
flagpole~bleachers|pedestal
flagrant~blatant|egregious
flagrantly~blatantly|wantonly
flagship~state-run|midsize
flagstone~gravel|linoleum
flail~Polgar|gibe|swinge|swat
flair~Panache|poise
flak~flack|ribbing
flake~oregano|cayenne pepper|Dice|chop
flaky~buttery|crumbly
flamboyance~swagger|bluster
flamboyant~split personality|coffee pot|brash|charismatic
flamboyantly~gaily|colorfully
flame~fire|blaze|look like|ignite
flamenco~rumba|Hula
flamethrower~cudgel|bowling ball
flaming~burning|smoldering
flamingo~ibis|geese
flammable~combustible|incendiary
flan~quiche|custard
flange~gasket|sill
flank~slope|quadrant|surround|accompany
flanker~wideout|Mike Van Raaphorst
flannel~plaid|navy blue
flap~furor|controversy|flutter|billow
flapper~hourglass|glam
flapping~whistling|bandanna
flaps~jackscrew|flapping
flare~firework|firecracker|flare up|erupt
flared~khaki|cropped
flash~burst|spark|flicker|wave
flashback~footage|hallucination
flashbulb~firecracker|beam of light
flashing~blinking|flickering
flashlight~kerosene lamp|sleeping bag
flashy~stylish|snazzy
flask~carafe|vial
flat~apartment|duplex|stagnant|unchanged
flatlands~lowland|Tom Vilsack
flatly~categorically|emphatically
flatness~about @@@,@@@ hectares|About @@,@@@ hectares
flats~apartment|Housing
flatten~destroy|damage
flattened~bombed-out|demolished
flatter~gratify|hearten
flattering~unflattering|chilling
flatulence~masturbation|double entendre
flatware~cutlery|silverware
flaunt~flout|extol
flavor~aroma|texture|Garnish|sprinkle
flavored~fragrant|perfumed
flavorful~tasty|delicious
flavoring~almond extract|vanilla extract
flavour~tax advantage|singing voice
flaw~shortcoming|defect|misguide|complicate
flawed~defective|faulty
flawless~impeccable|superb
flawlessly~superbly|brilliantly
flax~canola|soya bean
flea~mosquito|Lice
fleck~speck|splotch|interlace|transfuse
flecked~streaked|stained
fledge~vitalize|liberalise
fledgling~treading water|comedown|nascent|budding
flee~escape|evacuate
fleece~cashmere|wool|bilk|defraud
fleeing~heavily-armed|Twenty-seven
fleet~aircraft|armada|Lucent|prudential|daunt|overbear
fleeting~unsettling|disquieting
fleetingly~obliquely|faintly
flesh~skin|meat
fleshed~rounded|Sorted
fleshy~hairy|shriveled
flex~SkyTel|comp|twist|bend
flexibility~transparency|efficiency
flexible~efficient|responsive
flexor~quadriceps|achilles tendon
flick~movie|film|flip|volley
flicker~glimmer|inkling|flash|glow
flickering~fluorescent|incandescent
flier~leaflet|brochure
flight~plane|trip|fly|take off
flighty~high-strung|headstrong
flimsy~prefabricated|shabby
flinch~recoil|wince
fling~dalliance|tryst|hurl|throw
flint~Lansing|Saginaw
flinty~independent-minded|disapproving
flip~somersault|axel|disparaging|flippant|Toss|swerve
flippant~offhand|snide
flipper~Craxi|Sheppard
flirt~egomaniac|crybaby|cope|grapple
flirtation~flirting|dalliance
flirtatious~anorexic|congratulatory
flirting~flirtation|toying
flit~whiz|flutter
float~floatation|flotation|drift|BOB
floatation~flotation|repurchase
floater~hook shot|bank shot
floating~submerged|burning
flock~herd|gaggle|swarm|migrate
flog~mock|ridicule
flogging~whipping|mutilation
flood~drought|earthquake|inundate|swamp
flooded~inundated|low-lying
floodgate~car door|French door
flooding~floodwaters|flood|situated|located
floodlight~ultraviolet light|searchlight
floodwater~floodwaters|wastewater
floor~wall|roof
floorboard~paneling|windscreen
floored~unnerved|baffled
flooring~linoleum|tile
flop~dud|blockbuster|fizzle|fall flat
flopping~pretending|air bubble
floppy~floppy disk|diskette|khaki|conical
flora~fauna|wildlife
floral~flowered|embroidered
florets~cauliflower|half-and-half
florid~overwrought|turgid
florist~caterer|grocer
floss~gnash|whiten
flotation~floatation|bond offering
flotilla~armada|gunboat
flotsam~detritus|underpinnings
flounder~red snapper|monkfish|falter|languish
floundering~slumping|reeling
flour~sugar|cornmeal|grease|precook
flourish~flair|sleight of hand|thrive|prosper
flourishing~thriving|burgeoning
flout~violate|disregard
flow~inflow|flowing|pour|flow from
flower~blossom|fruit|bloom|blossom
flowered~floral|embroidered
flowering~blossoming|apotheosis|blooming|potted
flowing~flow|coursing|pleated|satin
flu~influenza|diarrhea
flub~muff|botch
fluctuate~seesaw|vary
fluctuating~varying|changing
fluctuation~volatility|depreciation
flue~Burley|fireplace
fluency~proficiency|dexterity
fluent~conversant|proficient
fluff~guesswork|fuzz|mash|rinse
fluffy~creamy|crumbly
fluid~Liquid|blood|effortless|graceful
fluidity~clarity|finesse
fluke~aberration|coincidence
flummox~dumbfound|mystify
